,X.,Date_Time,Temp,Coupler.Detached..LGR.S.N..10678109.,Coupler.Attached..LGR.S.N..10678109.,Stopped..LGR.S.N..10678109.,End.Of.File..LGR.S.N..10678109.,Date,Time
c..01.28.18....01.30.13..,8278,01/28/18 01:30:13,0.107,,,,,28/01/2018,13013
c..01.28.18....02.00.13..,8279,01/28/18 02:00:13,0.107,,,,,28/01/2018,20013
c..01.28.18....02.30.13..,8280,01/28/18 02:30:13,0.107,,,,,28/01/2018,23013
c..01.28.18....03.00.13..,8281,01/28/18 03:00:13,0.107,,,,,28/01/2018,30013
c..01.28.18....03.30.13..,8282,01/28/18 03:30:13,0.107,,,,,28/01/2018,33013
c..01.28.18....04.00.13..,8283,01/28/18 04:00:13,0.107,,,,,28/01/2018,40013
c..01.28.18....04.30.13..,8284,01/28/18 04:30:13,0.107,,,,,28/01/2018,43013
c..01.28.18....05.00.13..,8285,01/28/18 05:00:13,0.107,,,,,28/01/2018,50013
c..01.28.18....05.30.13..,8286,01/28/18 05:30:13,0.107,,,,,28/01/2018,53013
c..01.28.18....06.00.13..,8287,01/28/18 06:00:13,0.135,,,,,28/01/2018,60013
c..01.28.18....06.30.13..,8288,01/28/18 06:30:13,0.107,,,,,28/01/2018,63013
c..01.28.18....07.00.13..,8289,01/28/18 07:00:13,0.135,,,,,28/01/2018,70013
c..01.28.18....07.30.13..,8290,01/28/18 07:30:13,0.135,,,,,28/01/2018,73013
c..01.28.18....08.00.13..,8291,01/28/18 08:00:13,0.135,,,,,28/01/2018,80013
c..01.28.18....08.30.13..,8292,01/28/18 08:30:13,0.135,,,,,28/01/2018,83013
c..01.28.18....09.00.13..,8293,01/28/18 09:00:13,0.135,,,,,28/01/2018,90013
c..01.28.18....09.30.13..,8294,01/28/18 09:30:13,0.135,,,,,28/01/2018,93013
c..01.28.18....10.00.13..,8295,01/28/18 10:00:13,0.135,,,,,28/01/2018,100013
c..01.28.18....10.30.13..,8296,01/28/18 10:30:13,0.135,,,,,28/01/2018,103013
c..01.28.18....11.00.13..,8297,01/28/18 11:00:13,0.135,,,,,28/01/2018,110013
c..01.28.18....11.30.13..,8298,01/28/18 11:30:13,0.135,,,,,28/01/2018,113013
c..01.28.18....12.00.13...1,8299,01/28/18 12:00:13,0.135,,,,,28/01/2018,121213
c..01.28.18....12.30.13...1,8300,01/28/18 12:30:13,0.135,,,,,28/01/2018,124213
c..01.28.18....01.00.13...1,8301,01/28/18 01:00:13,0.135,,,,,28/01/2018,11213
c..01.28.18....01.30.13...1,8302,01/28/18 01:30:13,0.135,,,,,28/01/2018,14213
c..01.28.18....02.00.13...1,8303,01/28/18 02:00:13,0.135,,,,,28/01/2018,21213
c..01.28.18....02.30.13...1,8304,01/28/18 02:30:13,0.135,,,,,28/01/2018,24213
c..01.28.18....03.00.13...1,8305,01/28/18 03:00:13,0.135,,,,,28/01/2018,31213
c..01.28.18....03.30.13...1,8306,01/28/18 03:30:13,0.135,,,,,28/01/2018,34213
c..01.28.18....04.00.13...1,8307,01/28/18 04:00:13,0.135,,,,,28/01/2018,41213
c..01.28.18....04.30.13...1,8308,01/28/18 04:30:13,0.135,,,,,28/01/2018,44213
c..01.28.18....05.00.13...1,8309,01/28/18 05:00:13,0.135,,,,,28/01/2018,51213
c..01.28.18....05.30.13...1,8310,01/28/18 05:30:13,0.135,,,,,28/01/2018,54213
c..01.28.18....06.00.13...1,8311,01/28/18 06:00:13,0.135,,,,,28/01/2018,61213
c..01.28.18....06.30.13...1,8312,01/28/18 06:30:13,0.135,,,,,28/01/2018,64213
c..01.28.18....07.00.13...1,8313,01/28/18 07:00:13,0.135,,,,,28/01/2018,71213
c..01.28.18....07.30.13...1,8314,01/28/18 07:30:13,0.135,,,,,28/01/2018,74213
c..01.28.18....08.00.13...1,8315,01/28/18 08:00:13,0.135,,,,,28/01/2018,81213
c..01.28.18....08.30.13...1,8316,01/28/18 08:30:13,0.135,,,,,28/01/2018,84213
c..01.28.18....09.00.13...1,8317,01/28/18 09:00:13,0.135,,,,,28/01/2018,91213
c..01.28.18....09.30.13...1,8318,01/28/18 09:30:13,0.135,,,,,28/01/2018,94213
c..01.28.18....10.00.13...1,8319,01/28/18 10:00:13,0.135,,,,,28/01/2018,101213
c..01.28.18....10.30.13...1,8320,01/28/18 10:30:13,0.135,,,,,28/01/2018,104213
c..01.28.18....11.00.13...1,8321,01/28/18 11:00:13,0.135,,,,,28/01/2018,111213
c..01.28.18....11.30.13...1,8322,01/28/18 11:30:13,0.135,,,,,28/01/2018,114213
c..01.29.18....12.00.13..,8323,01/29/18 12:00:13,0.135,,,,,29/01/2018,120013
c..01.29.18....12.30.13..,8324,01/29/18 12:30:13,0.135,,,,,29/01/2018,123013
c..01.29.18....01.00.13..,8325,01/29/18 01:00:13,0.135,,,,,29/01/2018,10013
c..01.29.18....01.30.13..,8326,01/29/18 01:30:13,0.135,,,,,29/01/2018,13013
c..01.29.18....02.00.13..,8327,01/29/18 02:00:13,0.135,,,,,29/01/2018,20013
c..01.29.18....02.30.13..,8328,01/29/18 02:30:13,0.135,,,,,29/01/2018,23013
c..01.29.18....03.00.13..,8329,01/29/18 03:00:13,0.135,,,,,29/01/2018,30013
c..01.29.18....03.30.13..,8330,01/29/18 03:30:13,0.135,,,,,29/01/2018,33013
c..01.29.18....04.00.13..,8331,01/29/18 04:00:13,0.135,,,,,29/01/2018,40013
c..01.29.18....04.30.13..,8332,01/29/18 04:30:13,0.135,,,,,29/01/2018,43013
c..01.29.18....05.00.13..,8333,01/29/18 05:00:13,0.135,,,,,29/01/2018,50013
c..01.29.18....05.30.13..,8334,01/29/18 05:30:13,0.135,,,,,29/01/2018,53013
c..01.29.18....06.00.13..,8335,01/29/18 06:00:13,0.135,,,,,29/01/2018,60013
c..01.29.18....06.30.13..,8336,01/29/18 06:30:13,0.135,,,,,29/01/2018,63013
c..01.29.18....07.00.13..,8337,01/29/18 07:00:13,0.135,,,,,29/01/2018,70013
c..01.29.18....07.30.13..,8338,01/29/18 07:30:13,0.135,,,,,29/01/2018,73013
c..01.29.18....08.00.13..,8339,01/29/18 08:00:13,0.135,,,,,29/01/2018,80013
c..01.29.18....08.30.13..,8340,01/29/18 08:30:13,0.135,,,,,29/01/2018,83013
c..01.29.18....09.00.13..,8341,01/29/18 09:00:13,0.135,,,,,29/01/2018,90013
c..01.29.18....09.30.13..,8342,01/29/18 09:30:13,0.135,,,,,29/01/2018,93013
c..01.29.18....10.00.13..,8343,01/29/18 10:00:13,0.135,,,,,29/01/2018,100013
c..01.29.18....10.30.13..,8344,01/29/18 10:30:13,0.135,,,,,29/01/2018,103013
c..01.29.18....11.00.13..,8345,01/29/18 11:00:13,0.135,,,,,29/01/2018,110013
c..01.29.18....11.30.13..,8346,01/29/18 11:30:13,0.135,,,,,29/01/2018,113013
c..01.29.18....12.00.13...1,8347,01/29/18 12:00:13,0.135,,,,,29/01/2018,121213
c..01.29.18....12.30.13...1,8348,01/29/18 12:30:13,0.135,,,,,29/01/2018,124213
c..01.29.18....01.00.13...1,8349,01/29/18 01:00:13,0.135,,,,,29/01/2018,11213
c..01.29.18....01.30.13...1,8350,01/29/18 01:30:13,0.135,,,,,29/01/2018,14213
c..01.29.18....02.00.13...1,8351,01/29/18 02:00:13,0.135,,,,,29/01/2018,21213
c..01.29.18....02.30.13...1,8352,01/29/18 02:30:13,0.135,,,,,29/01/2018,24213
c..01.29.18....03.00.13...1,8353,01/29/18 03:00:13,0.135,,,,,29/01/2018,31213
c..01.29.18....03.30.13...1,8354,01/29/18 03:30:13,0.135,,,,,29/01/2018,34213
c..01.29.18....04.00.13...1,8355,01/29/18 04:00:13,0.135,,,,,29/01/2018,41213
c..01.29.18....04.30.13...1,8356,01/29/18 04:30:13,0.135,,,,,29/01/2018,44213
c..01.29.18....05.00.13...1,8357,01/29/18 05:00:13,0.135,,,,,29/01/2018,51213
c..01.29.18....05.30.13...1,8358,01/29/18 05:30:13,0.135,,,,,29/01/2018,54213
c..01.29.18....06.00.13...1,8359,01/29/18 06:00:13,0.135,,,,,29/01/2018,61213
c..01.29.18....06.30.13...1,8360,01/29/18 06:30:13,0.135,,,,,29/01/2018,64213
c..01.29.18....07.00.13...1,8361,01/29/18 07:00:13,0.135,,,,,29/01/2018,71213
c..01.29.18....07.30.13...1,8362,01/29/18 07:30:13,0.135,,,,,29/01/2018,74213
c..01.29.18....08.00.13...1,8363,01/29/18 08:00:13,0.135,,,,,29/01/2018,81213
c..01.29.18....08.30.13...1,8364,01/29/18 08:30:13,0.135,,,,,29/01/2018,84213
c..01.29.18....09.00.13...1,8365,01/29/18 09:00:13,0.135,,,,,29/01/2018,91213
c..01.29.18....09.30.13...1,8366,01/29/18 09:30:13,0.135,,,,,29/01/2018,94213
c..01.29.18....10.00.13...1,8367,01/29/18 10:00:13,0.135,,,,,29/01/2018,101213
c..01.29.18....10.30.13...1,8368,01/29/18 10:30:13,0.135,,,,,29/01/2018,104213
c..01.29.18....11.00.13...1,8369,01/29/18 11:00:13,0.135,,,,,29/01/2018,111213
c..01.29.18....11.30.13...1,8370,01/29/18 11:30:13,0.135,,,,,29/01/2018,114213
c..01.30.18....12.00.13..,8371,01/30/18 12:00:13,0.135,,,,,30/01/2018,120013
c..01.30.18....12.30.13..,8372,01/30/18 12:30:13,0.135,,,,,30/01/2018,123013
c..01.30.18....01.00.13..,8373,01/30/18 01:00:13,0.135,,,,,30/01/2018,10013
c..01.30.18....01.30.13..,8374,01/30/18 01:30:13,0.135,,,,,30/01/2018,13013
c..01.30.18....02.00.13..,8375,01/30/18 02:00:13,0.135,,,,,30/01/2018,20013
c..01.30.18....02.30.13..,8376,01/30/18 02:30:13,0.135,,,,,30/01/2018,23013
c..01.30.18....03.00.13..,8377,01/30/18 03:00:13,0.135,,,,,30/01/2018,30013
c..01.30.18....03.30.13..,8378,01/30/18 03:30:13,0.135,,,,,30/01/2018,33013
c..01.30.18....04.00.13..,8379,01/30/18 04:00:13,0.135,,,,,30/01/2018,40013
c..01.30.18....04.30.13..,8380,01/30/18 04:30:13,0.135,,,,,30/01/2018,43013
c..01.30.18....05.00.13..,8381,01/30/18 05:00:13,0.135,,,,,30/01/2018,50013
c..01.30.18....05.30.13..,8382,01/30/18 05:30:13,0.135,,,,,30/01/2018,53013
c..01.30.18....06.00.13..,8383,01/30/18 06:00:13,0.135,,,,,30/01/2018,60013
c..01.30.18....06.30.13..,8384,01/30/18 06:30:13,0.135,,,,,30/01/2018,63013
c..01.30.18....07.00.13..,8385,01/30/18 07:00:13,0.135,,,,,30/01/2018,70013
c..01.30.18....07.30.13..,8386,01/30/18 07:30:13,0.135,,,,,30/01/2018,73013
c..01.30.18....08.00.13..,8387,01/30/18 08:00:13,0.135,,,,,30/01/2018,80013
c..01.30.18....08.30.13..,8388,01/30/18 08:30:13,0.135,,,,,30/01/2018,83013
c..01.30.18....09.00.13..,8389,01/30/18 09:00:13,0.135,,,,,30/01/2018,90013
c..01.30.18....09.30.13..,8390,01/30/18 09:30:13,0.135,,,,,30/01/2018,93013
c..01.30.18....10.00.13..,8391,01/30/18 10:00:13,0.135,,,,,30/01/2018,100013
c..01.30.18....10.30.13..,8392,01/30/18 10:30:13,0.135,,,,,30/01/2018,103013
c..01.30.18....11.00.13..,8393,01/30/18 11:00:13,0.135,,,,,30/01/2018,110013
c..01.30.18....11.30.13..,8394,01/30/18 11:30:13,0.135,,,,,30/01/2018,113013
c..01.30.18....12.00.13...1,8395,01/30/18 12:00:13,0.135,,,,,30/01/2018,121213
c..01.30.18....12.30.13...1,8396,01/30/18 12:30:13,0.135,,,,,30/01/2018,124213
c..01.30.18....01.00.13...1,8397,01/30/18 01:00:13,0.135,,,,,30/01/2018,11213
c..01.30.18....01.30.13...1,8398,01/30/18 01:30:13,0.135,,,,,30/01/2018,14213
c..01.30.18....02.00.13...1,8399,01/30/18 02:00:13,0.135,,,,,30/01/2018,21213
c..01.30.18....02.30.13...1,8400,01/30/18 02:30:13,0.135,,,,,30/01/2018,24213
c..01.30.18....03.00.13...1,8401,01/30/18 03:00:13,0.135,,,,,30/01/2018,31213
c..01.30.18....03.30.13...1,8402,01/30/18 03:30:13,0.135,,,,,30/01/2018,34213
c..01.30.18....04.00.13...1,8403,01/30/18 04:00:13,0.135,,,,,30/01/2018,41213
c..01.30.18....04.30.13...1,8404,01/30/18 04:30:13,0.135,,,,,30/01/2018,44213
c..01.30.18....05.00.13...1,8405,01/30/18 05:00:13,0.135,,,,,30/01/2018,51213
c..01.30.18....05.30.13...1,8406,01/30/18 05:30:13,0.135,,,,,30/01/2018,54213
c..01.30.18....06.00.13...1,8407,01/30/18 06:00:13,0.135,,,,,30/01/2018,61213
c..01.30.18....06.30.13...1,8408,01/30/18 06:30:13,0.135,,,,,30/01/2018,64213
c..01.30.18....07.00.13...1,8409,01/30/18 07:00:13,0.135,,,,,30/01/2018,71213
c..01.30.18....07.30.13...1,8410,01/30/18 07:30:13,0.135,,,,,30/01/2018,74213
c..01.30.18....08.00.13...1,8411,01/30/18 08:00:13,0.135,,,,,30/01/2018,81213
c..01.30.18....08.30.13...1,8412,01/30/18 08:30:13,0.135,,,,,30/01/2018,84213
c..01.30.18....09.00.13...1,8413,01/30/18 09:00:13,0.135,,,,,30/01/2018,91213
c..01.30.18....09.30.13...1,8414,01/30/18 09:30:13,0.135,,,,,30/01/2018,94213
c..01.30.18....10.00.13...1,8415,01/30/18 10:00:13,0.135,,,,,30/01/2018,101213
c..01.30.18....10.30.13...1,8416,01/30/18 10:30:13,0.135,,,,,30/01/2018,104213
c..01.30.18....11.00.13...1,8417,01/30/18 11:00:13,0.135,,,,,30/01/2018,111213
c..01.30.18....11.30.13...1,8418,01/30/18 11:30:13,0.135,,,,,30/01/2018,114213
c..01.31.18....12.00.13..,8419,01/31/18 12:00:13,0.135,,,,,31/01/2018,120013
c..01.31.18....12.30.13..,8420,01/31/18 12:30:13,0.135,,,,,31/01/2018,123013
c..01.31.18....01.00.13..,8421,01/31/18 01:00:13,0.135,,,,,31/01/2018,10013
c..01.31.18....01.30.13..,8422,01/31/18 01:30:13,0.135,,,,,31/01/2018,13013
c..01.31.18....02.00.13..,8423,01/31/18 02:00:13,0.135,,,,,31/01/2018,20013
c..01.31.18....02.30.13..,8424,01/31/18 02:30:13,0.135,,,,,31/01/2018,23013
c..01.31.18....03.00.13..,8425,01/31/18 03:00:13,0.135,,,,,31/01/2018,30013
c..01.31.18....03.30.13..,8426,01/31/18 03:30:13,0.135,,,,,31/01/2018,33013
c..01.31.18....04.00.13..,8427,01/31/18 04:00:13,0.135,,,,,31/01/2018,40013
c..01.31.18....04.30.13..,8428,01/31/18 04:30:13,0.135,,,,,31/01/2018,43013
c..01.31.18....05.00.13..,8429,01/31/18 05:00:13,0.135,,,,,31/01/2018,50013
c..01.31.18....05.30.13..,8430,01/31/18 05:30:13,0.135,,,,,31/01/2018,53013
c..01.31.18....06.00.13..,8431,01/31/18 06:00:13,0.135,,,,,31/01/2018,60013
c..01.31.18....06.30.13..,8432,01/31/18 06:30:13,0.135,,,,,31/01/2018,63013
c..01.31.18....07.00.13..,8433,01/31/18 07:00:13,0.135,,,,,31/01/2018,70013
c..01.31.18....07.30.13..,8434,01/31/18 07:30:13,0.135,,,,,31/01/2018,73013
c..01.31.18....08.00.13..,8435,01/31/18 08:00:13,0.135,,,,,31/01/2018,80013
c..01.31.18....08.30.13..,8436,01/31/18 08:30:13,0.135,,,,,31/01/2018,83013
c..01.31.18....09.00.13..,8437,01/31/18 09:00:13,0.135,,,,,31/01/2018,90013
c..01.31.18....09.30.13..,8438,01/31/18 09:30:13,0.163,,,,,31/01/2018,93013
c..01.31.18....10.00.13..,8439,01/31/18 10:00:13,0.135,,,,,31/01/2018,100013
c..01.31.18....10.30.13..,8440,01/31/18 10:30:13,0.163,,,,,31/01/2018,103013
c..01.31.18....11.00.13..,8441,01/31/18 11:00:13,0.135,,,,,31/01/2018,110013
c..01.31.18....11.30.13..,8442,01/31/18 11:30:13,0.135,,,,,31/01/2018,113013
c..01.31.18....12.00.13...1,8443,01/31/18 12:00:13,0.135,,,,,31/01/2018,121213
c..01.31.18....12.30.13...1,8444,01/31/18 12:30:13,0.135,,,,,31/01/2018,124213
c..01.31.18....01.00.13...1,8445,01/31/18 01:00:13,0.135,,,,,31/01/2018,11213
c..01.31.18....01.30.13...1,8446,01/31/18 01:30:13,0.135,,,,,31/01/2018,14213
c..01.31.18....02.00.13...1,8447,01/31/18 02:00:13,0.135,,,,,31/01/2018,21213
c..01.31.18....02.30.13...1,8448,01/31/18 02:30:13,0.135,,,,,31/01/2018,24213
c..01.31.18....03.00.13...1,8449,01/31/18 03:00:13,0.135,,,,,31/01/2018,31213
c..01.31.18....03.30.13...1,8450,01/31/18 03:30:13,0.135,,,,,31/01/2018,34213
c..01.31.18....04.00.13...1,8451,01/31/18 04:00:13,0.135,,,,,31/01/2018,41213
c..01.31.18....04.30.13...1,8452,01/31/18 04:30:13,0.135,,,,,31/01/2018,44213
c..01.31.18....05.00.13...1,8453,01/31/18 05:00:13,0.135,,,,,31/01/2018,51213
c..01.31.18....05.30.13...1,8454,01/31/18 05:30:13,0.135,,,,,31/01/2018,54213
c..01.31.18....06.00.13...1,8455,01/31/18 06:00:13,0.163,,,,,31/01/2018,61213
c..01.31.18....06.30.13...1,8456,01/31/18 06:30:13,0.135,,,,,31/01/2018,64213
c..01.31.18....07.00.13...1,8457,01/31/18 07:00:13,0.135,,,,,31/01/2018,71213
c..01.31.18....07.30.13...1,8458,01/31/18 07:30:13,0.163,,,,,31/01/2018,74213
c..01.31.18....08.00.13...1,8459,01/31/18 08:00:13,0.163,,,,,31/01/2018,81213
c..01.31.18....08.30.13...1,8460,01/31/18 08:30:13,0.163,,,,,31/01/2018,84213
c..01.31.18....09.00.13...1,8461,01/31/18 09:00:13,0.163,,,,,31/01/2018,91213
c..01.31.18....09.30.13...1,8462,01/31/18 09:30:13,0.163,,,,,31/01/2018,94213
c..01.31.18....10.00.13...1,8463,01/31/18 10:00:13,0.135,,,,,31/01/2018,101213
c..01.31.18....10.30.13...1,8464,01/31/18 10:30:13,0.135,,,,,31/01/2018,104213
c..01.31.18....11.00.13...1,8465,01/31/18 11:00:13,0.163,,,,,31/01/2018,111213
c..01.31.18....11.30.13...1,8466,01/31/18 11:30:13,0.135,,,,,31/01/2018,114213
c..02.01.2018....00.00..,8467,02/01/2018 00:00,0.135,,,,,01/02/2018,0
c..02.01.2018....00.30..,8468,02/01/2018 00:30,0.135,,,,,01/02/2018,30
c..02.01.2018....01.00..,8469,02/01/2018 01:00,0.135,,,,,01/02/2018,100
c..02.01.2018....01.30..,8470,02/01/2018 01:30,0.135,,,,,01/02/2018,130
c..02.01.2018....02.00..,8471,02/01/2018 02:00,0.135,,,,,01/02/2018,200
c..02.01.2018....02.30..,8472,02/01/2018 02:30,0.135,,,,,01/02/2018,230
c..02.01.2018....03.00..,8473,02/01/2018 03:00,0.135,,,,,01/02/2018,300
c..02.01.2018....03.30..,8474,02/01/2018 03:30,0.135,,,,,01/02/2018,330
c..02.01.2018....04.00..,8475,02/01/2018 04:00,0.135,,,,,01/02/2018,400
c..02.01.2018....04.30..,8476,02/01/2018 04:30,0.135,,,,,01/02/2018,430
c..02.01.2018....05.00..,8477,02/01/2018 05:00,0.135,,,,,01/02/2018,500
c..02.01.2018....05.30..,8478,02/01/2018 05:30,0.135,,,,,01/02/2018,530
c..02.01.2018....06.00..,8479,02/01/2018 06:00,0.135,,,,,01/02/2018,600
c..02.01.2018....06.30..,8480,02/01/2018 06:30,0.135,,,,,01/02/2018,630
c..02.01.2018....07.00..,8481,02/01/2018 07:00,0.135,,,,,01/02/2018,700
c..02.01.2018....07.30..,8482,02/01/2018 07:30,0.135,,,,,01/02/2018,730
c..02.01.2018....08.00..,8483,02/01/2018 08:00,0.135,,,,,01/02/2018,800
c..02.01.2018....08.30..,8484,02/01/2018 08:30,0.135,,,,,01/02/2018,830
c..02.01.2018....09.00..,8485,02/01/2018 09:00,0.135,,,,,01/02/2018,900
c..02.01.2018....09.30..,8486,02/01/2018 09:30,0.135,,,,,01/02/2018,930
c..02.01.2018....10.00..,8487,02/01/2018 10:00,0.135,,,,,01/02/2018,1000
c..02.01.2018....10.30..,8488,02/01/2018 10:30,0.135,,,,,01/02/2018,1030
c..02.01.2018....11.00..,8489,02/01/2018 11:00,0.135,,,,,01/02/2018,1100
c..02.01.2018....11.30..,8490,02/01/2018 11:30,0.135,,,,,01/02/2018,1130
c..02.01.2018....12.00..,8491,02/01/2018 12:00,0.135,,,,,01/02/2018,1200
c..02.01.2018....12.30..,8492,02/01/2018 12:30,0.135,,,,,01/02/2018,1230
c..02.01.2018....13.00..,8493,02/01/2018 13:00,0.135,,,,,01/02/2018,1300
c..02.01.2018....13.30..,8494,02/01/2018 13:30,0.135,,,,,01/02/2018,1330
c..02.01.2018....14.00..,8495,02/01/2018 14:00,0.107,,,,,01/02/2018,1400
c..02.01.2018....14.30..,8496,02/01/2018 14:30,0.107,,,,,01/02/2018,1430
c..02.01.2018....15.00..,8497,02/01/2018 15:00,0.107,,,,,01/02/2018,1500
c..02.01.2018....15.30..,8498,02/01/2018 15:30,0.107,,,,,01/02/2018,1530
c..02.01.2018....16.00..,8499,02/01/2018 16:00,0.135,,,,,01/02/2018,1600
c..02.01.2018....16.30..,8500,02/01/2018 16:30,0.107,,,,,01/02/2018,1630
c..02.01.2018....17.00..,8501,02/01/2018 17:00,0.107,,,,,01/02/2018,1700
c..02.01.2018....17.30..,8502,02/01/2018 17:30,0.107,,,,,01/02/2018,1730
c..02.01.2018....18.00..,8503,02/01/2018 18:00,0.107,,,,,01/02/2018,1800
c..02.01.2018....18.30..,8504,02/01/2018 18:30,0.107,,,,,01/02/2018,1830
c..02.01.2018....19.00..,8505,02/01/2018 19:00,0.107,,,,,01/02/2018,1900
c..02.01.2018....19.30..,8506,02/01/2018 19:30,0.135,,,,,01/02/2018,1930
c..02.01.2018....20.00..,8507,02/01/2018 20:00,0.107,,,,,01/02/2018,2000
c..02.01.2018....20.30..,8508,02/01/2018 20:30,0.107,,,,,01/02/2018,2030
c..02.01.2018....21.00..,8509,02/01/2018 21:00,0.107,,,,,01/02/2018,2100
c..02.01.2018....21.30..,8510,02/01/2018 21:30,0.107,,,,,01/02/2018,2130
c..02.01.2018....22.00..,8511,02/01/2018 22:00,0.107,,,,,01/02/2018,2200
c..02.01.2018....22.30..,8512,02/01/2018 22:30,0.107,,,,,01/02/2018,2230
c..02.01.2018....23.00..,8513,02/01/2018 23:00,0.107,,,,,01/02/2018,2300
c..02.01.2018....23.30..,8514,02/01/2018 23:30,0.107,,,,,01/02/2018,2330
c..02.02.2018....00.00..,8515,02/02/2018 00:00,0.107,,,,,02/02/2018,0
c..02.02.2018....00.30..,8516,02/02/2018 00:30,0.107,,,,,02/02/2018,30
c..02.02.2018....01.00..,8517,02/02/2018 01:00,0.107,,,,,02/02/2018,100
c..02.02.2018....01.30..,8518,02/02/2018 01:30,0.107,,,,,02/02/2018,130
c..02.02.2018....02.00..,8519,02/02/2018 02:00,0.107,,,,,02/02/2018,200
c..02.02.2018....02.30..,8520,02/02/2018 02:30,0.107,,,,,02/02/2018,230
c..02.02.2018....03.00..,8521,02/02/2018 03:00,0.107,,,,,02/02/2018,300
c..02.02.2018....03.30..,8522,02/02/2018 03:30,0.107,,,,,02/02/2018,330
c..02.02.2018....04.00..,8523,02/02/2018 04:00,0.107,,,,,02/02/2018,400
c..02.02.2018....04.30..,8524,02/02/2018 04:30,0.107,,,,,02/02/2018,430
c..02.02.2018....05.00..,8525,02/02/2018 05:00,0.107,,,,,02/02/2018,500
c..02.02.2018....05.30..,8526,02/02/2018 05:30,0.107,,,,,02/02/2018,530
c..02.02.2018....06.00..,8527,02/02/2018 06:00,0.107,,,,,02/02/2018,600
c..02.02.2018....06.30..,8528,02/02/2018 06:30,0.107,,,,,02/02/2018,630
c..02.02.2018....07.00..,8529,02/02/2018 07:00,0.135,,,,,02/02/2018,700
c..02.02.2018....07.30..,8530,02/02/2018 07:30,0.135,,,,,02/02/2018,730
c..02.02.2018....08.00..,8531,02/02/2018 08:00,0.135,,,,,02/02/2018,800
c..02.02.2018....08.30..,8532,02/02/2018 08:30,0.135,,,,,02/02/2018,830
c..02.02.2018....09.00..,8533,02/02/2018 09:00,0.135,,,,,02/02/2018,900
c..02.02.2018....09.30..,8534,02/02/2018 09:30,0.135,,,,,02/02/2018,930
c..02.02.2018....10.00..,8535,02/02/2018 10:00,0.135,,,,,02/02/2018,1000
c..02.02.2018....10.30..,8536,02/02/2018 10:30,0.135,,,,,02/02/2018,1030
c..02.02.2018....11.00..,8537,02/02/2018 11:00,0.135,,,,,02/02/2018,1100
c..02.02.2018....11.30..,8538,02/02/2018 11:30,0.107,,,,,02/02/2018,1130
c..02.02.2018....12.00..,8539,02/02/2018 12:00,0.107,,,,,02/02/2018,1200
c..02.02.2018....12.30..,8540,02/02/2018 12:30,0.107,,,,,02/02/2018,1230
c..02.02.2018....13.00..,8541,02/02/2018 13:00,0.107,,,,,02/02/2018,1300
c..02.02.2018....13.30..,8542,02/02/2018 13:30,0.135,,,,,02/02/2018,1330
c..02.02.2018....14.00..,8543,02/02/2018 14:00,0.107,,,,,02/02/2018,1400
c..02.02.2018....14.30..,8544,02/02/2018 14:30,0.135,,,,,02/02/2018,1430
c..02.02.2018....15.00..,8545,02/02/2018 15:00,0.135,,,,,02/02/2018,1500
c..02.02.2018....15.30..,8546,02/02/2018 15:30,0.107,,,,,02/02/2018,1530
c..02.02.2018....16.00..,8547,02/02/2018 16:00,0.107,,,,,02/02/2018,1600
c..02.02.2018....16.30..,8548,02/02/2018 16:30,0.107,,,,,02/02/2018,1630
c..02.02.2018....17.00..,8549,02/02/2018 17:00,0.107,,,,,02/02/2018,1700
c..02.02.2018....17.30..,8550,02/02/2018 17:30,0.107,,,,,02/02/2018,1730
c..02.02.2018....18.00..,8551,02/02/2018 18:00,0.107,,,,,02/02/2018,1800
c..02.02.2018....18.30..,8552,02/02/2018 18:30,0.107,,,,,02/02/2018,1830
c..02.02.2018....19.00..,8553,02/02/2018 19:00,0.107,,,,,02/02/2018,1900
c..02.02.2018....19.30..,8554,02/02/2018 19:30,0.107,,,,,02/02/2018,1930
c..02.02.2018....20.00..,8555,02/02/2018 20:00,0.107,,,,,02/02/2018,2000
c..02.02.2018....20.30..,8556,02/02/2018 20:30,0.107,,,,,02/02/2018,2030
c..02.02.2018....21.00..,8557,02/02/2018 21:00,0.107,,,,,02/02/2018,2100
c..02.02.2018....21.30..,8558,02/02/2018 21:30,0.107,,,,,02/02/2018,2130
c..02.02.2018....22.00..,8559,02/02/2018 22:00,0.107,,,,,02/02/2018,2200
c..02.02.2018....22.30..,8560,02/02/2018 22:30,0.135,,,,,02/02/2018,2230
c..02.02.2018....23.00..,8561,02/02/2018 23:00,0.107,,,,,02/02/2018,2300
c..02.02.2018....23.30..,8562,02/02/2018 23:30,0.107,,,,,02/02/2018,2330
c..02.03.2018....00.00..,8563,02/03/2018 00:00,0.107,,,,,03/02/2018,0
c..02.03.2018....00.30..,8564,02/03/2018 00:30,0.107,,,,,03/02/2018,30
c..02.03.2018....01.00..,8565,02/03/2018 01:00,0.107,,,,,03/02/2018,100
c..02.03.2018....01.30..,8566,02/03/2018 01:30,0.107,,,,,03/02/2018,130
c..02.03.2018....02.00..,8567,02/03/2018 02:00,0.107,,,,,03/02/2018,200
c..02.03.2018....02.30..,8568,02/03/2018 02:30,0.107,,,,,03/02/2018,230
c..02.03.2018....03.00..,8569,02/03/2018 03:00,0.107,,,,,03/02/2018,300
