,X.,Date_Time,Temp,Batt..V..,Coupler.Detached..,Coupler.Attached..,Stopped..,End.Of.File..,Date,Time
c..09.10.2011....03.49..,280,09/10/2011 03:49,15.581,3.6,,,,,10/09/2011,349
c..09.10.2011....04.19..,281,09/10/2011 04:19,15.7,3.6,,,,,10/09/2011,419
c..09.10.2011....04.49..,282,09/10/2011 04:49,15.748,3.6,,,,,10/09/2011,449
c..09.10.2011....05.19..,283,09/10/2011 05:19,15.724,3.6,,,,,10/09/2011,519
c..09.10.2011....05.49..,284,09/10/2011 05:49,15.485,3.6,,,,,10/09/2011,549
c..09.10.2011....06.19..,285,09/10/2011 06:19,15.294,3.6,,,,,10/09/2011,619
c..09.10.2011....06.49..,286,09/10/2011 06:49,15.581,3.6,,,,,10/09/2011,649
c..09.10.2011....07.19..,287,09/10/2011 07:19,15.652,3.6,,,,,10/09/2011,719
c..09.10.2011....07.49..,288,09/10/2011 07:49,14.864,3.63,,,,,10/09/2011,749
c..09.10.2011....08.19..,289,09/10/2011 08:19,14.864,3.63,,,,,10/09/2011,819
c..09.10.2011....08.49..,290,09/10/2011 08:49,15.031,3.63,,,,,10/09/2011,849
c..09.10.2011....09.19..,291,09/10/2011 09:19,15.294,3.6,,,,,10/09/2011,919
c..09.10.2011....09.49..,292,09/10/2011 09:49,16.01,3.6,,,,,10/09/2011,949
c..09.10.2011....10.19..,293,09/10/2011 10:19,16.368,3.6,,,,,10/09/2011,1019
c..09.10.2011....10.49..,294,09/10/2011 10:49,16.534,3.6,,,,,10/09/2011,1049
c..09.10.2011....11.19..,295,09/10/2011 11:19,16.63,3.6,,,,,10/09/2011,1119
c..09.10.2011....11.49..,296,09/10/2011 11:49,16.725,3.6,,,,,10/09/2011,1149
c..09.10.2011....12.19..,297,09/10/2011 12:19,16.796,3.6,,,,,10/09/2011,1219
c..09.10.2011....12.49..,298,09/10/2011 12:49,16.773,3.6,,,,,10/09/2011,1249
c..09.10.2011....13.19..,299,09/10/2011 13:19,16.844,3.6,,,,,10/09/2011,1319
c..09.10.2011....13.49..,300,09/10/2011 13:49,16.868,3.6,,,,,10/09/2011,1349
c..09.10.2011....14.19..,301,09/10/2011 14:19,16.939,3.6,,,,,10/09/2011,1419
c..09.10.2011....14.49..,302,09/10/2011 14:49,16.939,3.6,,,,,10/09/2011,1449
c..09.10.2011....15.19..,303,09/10/2011 15:19,16.939,3.6,,,,,10/09/2011,1519
c..09.10.2011....15.49..,304,09/10/2011 15:49,16.868,3.6,,,,,10/09/2011,1549
c..09.10.2011....16.19..,305,09/10/2011 16:19,16.844,3.6,,,,,10/09/2011,1619
c..09.10.2011....16.49..,306,09/10/2011 16:49,16.773,3.6,,,,,10/09/2011,1649
c..09.10.2011....17.19..,307,09/10/2011 17:19,16.725,3.6,,,,,10/09/2011,1719
c..09.10.2011....17.49..,308,09/10/2011 17:49,16.63,3.6,,,,,10/09/2011,1749
c..09.10.2011....18.19..,309,09/10/2011 18:19,16.534,3.6,,,,,10/09/2011,1819
c..09.10.2011....18.49..,310,09/10/2011 18:49,16.368,3.6,,,,,10/09/2011,1849
c..09.10.2011....19.19..,311,09/10/2011 19:19,16.225,3.6,,,,,10/09/2011,1919
c..09.10.2011....19.49..,312,09/10/2011 19:49,16.201,3.6,,,,,10/09/2011,1949
c..09.10.2011....20.19..,313,09/10/2011 20:19,15.819,3.6,,,,,10/09/2011,2019
c..09.10.2011....20.49..,314,09/10/2011 20:49,16.296,3.6,,,,,10/09/2011,2049
c..09.10.2011....21.19..,315,09/10/2011 21:19,16.177,3.6,,,,,10/09/2011,2119
c..09.10.2011....21.49..,316,09/10/2011 21:49,15.7,3.6,,,,,10/09/2011,2149
c..09.10.2011....22.19..,317,09/10/2011 22:19,15.7,3.6,,,,,10/09/2011,2219
c..09.10.2011....22.49..,318,09/10/2011 22:49,15.581,3.6,,,,,10/09/2011,2249
c..09.10.2011....23.19..,319,09/10/2011 23:19,15.629,3.6,,,,,10/09/2011,2319
c..09.10.2011....23.49..,320,09/10/2011 23:49,15.605,3.6,,,,,10/09/2011,2349
c..09.11.2011....00.19..,321,09/11/2011 00:19,15.175,3.6,,,,,11/09/2011,19
c..09.11.2011....00.49..,322,09/11/2011 00:49,15.461,3.6,,,,,11/09/2011,49
c..09.11.2011....01.19..,323,09/11/2011 01:19,15.748,3.6,,,,,11/09/2011,119
c..09.11.2011....01.49..,324,09/11/2011 01:49,15.629,3.6,,,,,11/09/2011,149
c..09.11.2011....02.19..,325,09/11/2011 02:19,15.438,3.6,,,,,11/09/2011,219
c..09.11.2011....02.49..,326,09/11/2011 02:49,15.342,3.6,,,,,11/09/2011,249
c..09.11.2011....03.19..,327,09/11/2011 03:19,15.27,3.6,,,,,11/09/2011,319
c..09.11.2011....03.49..,328,09/11/2011 03:49,15.055,3.6,,,,,11/09/2011,349
c..09.11.2011....04.19..,329,09/11/2011 04:19,14.768,3.63,,,,,11/09/2011,419
c..09.11.2011....04.49..,330,09/11/2011 04:49,14.721,3.63,,,,,11/09/2011,449
c..09.11.2011....05.19..,331,09/11/2011 05:19,15.127,3.6,,,,,11/09/2011,519
c..09.11.2011....05.49..,332,09/11/2011 05:49,15.7,3.6,,,,,11/09/2011,549
c..09.11.2011....06.19..,333,09/11/2011 06:19,15.652,3.57,,,,,11/09/2011,619
c..09.11.2011....06.49..,334,09/11/2011 06:49,15.676,3.6,,,,,11/09/2011,649
c..09.11.2011....07.19..,335,09/11/2011 07:19,15.581,3.6,,,,,11/09/2011,719
c..09.11.2011....07.49..,336,09/11/2011 07:49,15.557,3.6,,,,,11/09/2011,749
c..09.11.2011....08.19..,337,09/11/2011 08:19,15.724,3.6,,,,,11/09/2011,819
c..09.11.2011....08.49..,338,09/11/2011 08:49,15.748,3.6,,,,,11/09/2011,849
c..09.11.2011....09.19..,339,09/11/2011 09:19,15.819,3.6,,,,,11/09/2011,919
c..09.11.2011....09.49..,340,09/11/2011 09:49,15.7,3.6,,,,,11/09/2011,949
c..09.11.2011....10.19..,341,09/11/2011 10:19,15.819,3.6,,,,,11/09/2011,1019
c..09.11.2011....10.49..,342,09/11/2011 10:49,16.01,3.6,,,,,11/09/2011,1049
c..09.11.2011....11.19..,343,09/11/2011 11:19,16.058,3.6,,,,,11/09/2011,1119
c..09.11.2011....11.49..,344,09/11/2011 11:49,16.129,3.6,,,,,11/09/2011,1149
c..09.11.2011....12.19..,345,09/11/2011 12:19,16.201,3.6,,,,,11/09/2011,1219
c..09.11.2011....12.49..,346,09/11/2011 12:49,16.32,3.6,,,,,11/09/2011,1249
c..09.11.2011....13.19..,347,09/11/2011 13:19,16.32,3.6,,,,,11/09/2011,1319
c..09.11.2011....13.49..,348,09/11/2011 13:49,16.249,3.6,,,,,11/09/2011,1349
c..09.11.2011....14.19..,349,09/11/2011 14:19,16.296,3.6,,,,,11/09/2011,1419
c..09.11.2011....14.49..,350,09/11/2011 14:49,16.344,3.6,,,,,11/09/2011,1449
c..09.11.2011....15.19..,351,09/11/2011 15:19,16.272,3.6,,,,,11/09/2011,1519
c..09.11.2011....15.49..,352,09/11/2011 15:49,16.082,3.6,,,,,11/09/2011,1549
c..09.11.2011....16.19..,353,09/11/2011 16:19,16.129,3.6,,,,,11/09/2011,1619
c..09.11.2011....16.49..,354,09/11/2011 16:49,16.106,3.6,,,,,11/09/2011,1649
c..09.11.2011....17.19..,355,09/11/2011 17:19,16.129,3.6,,,,,11/09/2011,1719
c..09.11.2011....17.49..,356,09/11/2011 17:49,16.082,3.6,,,,,11/09/2011,1749
c..09.11.2011....18.19..,357,09/11/2011 18:19,16.058,3.6,,,,,11/09/2011,1819
c..09.11.2011....18.49..,358,09/11/2011 18:49,16.034,3.6,,,,,11/09/2011,1849
c..09.11.2011....19.19..,359,09/11/2011 19:19,15.915,3.6,,,,,11/09/2011,1919
c..09.11.2011....19.49..,360,09/11/2011 19:49,15.963,3.6,,,,,11/09/2011,1949
c..09.11.2011....20.19..,361,09/11/2011 20:19,15.915,3.6,,,,,11/09/2011,2019
c..09.11.2011....20.49..,362,09/11/2011 20:49,15.915,3.6,,,,,11/09/2011,2049
c..09.11.2011....21.19..,363,09/11/2011 21:19,15.819,3.6,,,,,11/09/2011,2119
c..09.11.2011....21.49..,364,09/11/2011 21:49,15.819,3.6,,,,,11/09/2011,2149
c..09.11.2011....22.19..,365,09/11/2011 22:19,15.772,3.6,,,,,11/09/2011,2219
c..09.11.2011....22.49..,366,09/11/2011 22:49,15.724,3.6,,,,,11/09/2011,2249
c..09.11.2011....23.19..,367,09/11/2011 23:19,15.676,3.6,,,,,11/09/2011,2319
c..09.11.2011....23.49..,368,09/11/2011 23:49,15.629,3.6,,,,,11/09/2011,2349
c..09.12.2011....00.19..,369,09/12/2011 00:19,15.676,3.6,,,,,12/09/2011,19
c..09.12.2011....00.49..,370,09/12/2011 00:49,15.629,3.6,,,,,12/09/2011,49
c..09.12.2011....01.19..,371,09/12/2011 01:19,15.557,3.6,,,,,12/09/2011,119
c..09.12.2011....01.49..,372,09/12/2011 01:49,15.629,3.6,,,,,12/09/2011,149
c..09.12.2011....02.19..,373,09/12/2011 02:19,15.605,3.6,,,,,12/09/2011,219
c..09.12.2011....02.49..,374,09/12/2011 02:49,15.581,3.6,,,,,12/09/2011,249
c..09.12.2011....03.19..,375,09/12/2011 03:19,15.557,3.6,,,,,12/09/2011,319
c..09.12.2011....03.49..,376,09/12/2011 03:49,15.533,3.6,,,,,12/09/2011,349
c..09.12.2011....04.19..,377,09/12/2011 04:19,15.39,3.6,,,,,12/09/2011,419
c..09.12.2011....04.49..,378,09/12/2011 04:49,15.366,3.6,,,,,12/09/2011,449
c..09.12.2011....05.19..,379,09/12/2011 05:19,15.199,3.6,,,,,12/09/2011,519
c..09.12.2011....05.49..,380,09/12/2011 05:49,15.199,3.6,,,,,12/09/2011,549
c..09.12.2011....06.19..,381,09/12/2011 06:19,15.199,3.6,,,,,12/09/2011,619
c..09.12.2011....06.49..,382,09/12/2011 06:49,15.175,3.6,,,,,12/09/2011,649
c..09.12.2011....07.19..,383,09/12/2011 07:19,15.199,3.6,,,,,12/09/2011,719
c..09.12.2011....07.49..,384,09/12/2011 07:49,15.581,3.6,,,,,12/09/2011,749
c..09.12.2011....08.19..,385,09/12/2011 08:19,15.605,3.6,,,,,12/09/2011,819
c..09.12.2011....08.49..,386,09/12/2011 08:49,15.748,3.6,,,,,12/09/2011,849
c..09.12.2011....09.19..,387,09/12/2011 09:19,15.867,3.6,,,,,12/09/2011,919
c..09.12.2011....09.49..,388,09/12/2011 09:49,15.963,3.6,,,,,12/09/2011,949
c..09.12.2011....10.19..,389,09/12/2011 10:19,16.082,3.6,,,,,12/09/2011,1019
c..09.12.2011....10.49..,390,09/12/2011 10:49,16.32,3.6,,,,,12/09/2011,1049
c..09.12.2011....11.19..,391,09/12/2011 11:19,16.511,3.6,,,,,12/09/2011,1119
c..09.12.2011....11.49..,392,09/12/2011 11:49,16.296,3.6,,,,,12/09/2011,1149
c..09.12.2011....12.19..,393,09/12/2011 12:19,16.439,3.6,,,,,12/09/2011,1219
c..09.12.2011....12.49..,394,09/12/2011 12:49,16.63,3.57,,,,,12/09/2011,1249
c..09.12.2011....13.19..,395,09/12/2011 13:19,16.749,3.6,,,,,12/09/2011,1319
c..09.12.2011....13.49..,396,09/12/2011 13:49,16.915,3.6,,,,,12/09/2011,1349
c..09.12.2011....14.19..,397,09/12/2011 14:19,17.368,3.6,,,,,12/09/2011,1419
c..09.12.2011....14.49..,398,09/12/2011 14:49,17.558,3.6,,,,,12/09/2011,1449
c..09.12.2011....15.19..,399,09/12/2011 15:19,17.724,3.6,,,,,12/09/2011,1519
c..09.12.2011....15.49..,400,09/12/2011 15:49,17.819,3.6,,,,,12/09/2011,1549
c..09.12.2011....16.19..,401,09/12/2011 16:19,17.605,3.6,,,,,12/09/2011,1619
c..09.12.2011....16.49..,402,09/12/2011 16:49,17.701,3.6,,,,,12/09/2011,1649
c..09.12.2011....17.19..,403,09/12/2011 17:19,17.701,3.6,,,,,12/09/2011,1719
c..09.12.2011....17.49..,404,09/12/2011 17:49,17.629,3.6,,,,,12/09/2011,1749
c..09.12.2011....18.19..,405,09/12/2011 18:19,17.605,3.6,,,,,12/09/2011,1819
c..09.12.2011....18.49..,406,09/12/2011 18:49,17.153,3.6,,,,,12/09/2011,1849
c..09.12.2011....19.19..,407,09/12/2011 19:19,16.963,3.6,,,,,12/09/2011,1919
c..09.12.2011....19.49..,408,09/12/2011 19:49,17.011,3.6,,,,,12/09/2011,1949
c..09.12.2011....20.19..,409,09/12/2011 20:19,16.796,3.6,,,,,12/09/2011,2019
c..09.12.2011....20.49..,410,09/12/2011 20:49,16.534,3.6,,,,,12/09/2011,2049
c..09.12.2011....21.19..,411,09/12/2011 21:19,16.392,3.6,,,,,12/09/2011,2119
c..09.12.2011....21.49..,412,09/12/2011 21:49,16.32,3.6,,,,,12/09/2011,2149
c..09.12.2011....22.19..,413,09/12/2011 22:19,16.082,3.6,,,,,12/09/2011,2219
c..09.12.2011....22.49..,414,09/12/2011 22:49,16.153,3.6,,,,,12/09/2011,2249
c..09.12.2011....23.19..,415,09/12/2011 23:19,15.963,3.6,,,,,12/09/2011,2319
c..09.12.2011....23.49..,416,09/12/2011 23:49,15.939,3.6,,,,,12/09/2011,2349
c..09.13.11....12.19.22..,417,09/13/11 12:19:22,16.129,3.6,,,,,13/09/2011,121922
c..09.13.11....12.49.22..,418,09/13/11 12:49:22,15.843,3.6,,,,,13/09/2011,124922
c..09.13.11....01.19.22..,419,09/13/11 01:19:22,15.772,3.6,,,,,13/09/2011,11922
c..09.13.11....01.49.22..,420,09/13/11 01:49:22,16.034,3.6,,,,,13/09/2011,14922
c..09.13.11....02.19.22..,421,09/13/11 02:19:22,16.034,3.6,,,,,13/09/2011,21922
c..09.13.11....02.49.22..,422,09/13/11 02:49:22,15.796,3.6,,,,,13/09/2011,24922
c..09.13.11....03.19.22..,423,09/13/11 03:19:22,15.867,3.6,,,,,13/09/2011,31922
c..09.13.11....03.49.22..,424,09/13/11 03:49:22,15.676,3.6,,,,,13/09/2011,34922
c..09.13.11....04.19.22..,425,09/13/11 04:19:22,15.438,3.6,,,,,13/09/2011,41922
c..09.13.11....04.49.22..,426,09/13/11 04:49:22,15.39,3.6,,,,,13/09/2011,44922
c..09.13.11....05.19.22..,427,09/13/11 05:19:22,15.414,3.6,,,,,13/09/2011,51922
c..09.13.11....05.49.22..,428,09/13/11 05:49:22,15.605,3.6,,,,,13/09/2011,54922
c..09.13.11....06.19.22..,429,09/13/11 06:19:22,15.605,3.6,,,,,13/09/2011,61922
c..09.13.11....06.49.22..,430,09/13/11 06:49:22,15.629,3.6,,,,,13/09/2011,64922
c..09.13.11....07.19.22..,431,09/13/11 07:19:22,15.438,3.6,,,,,13/09/2011,71922
c..09.13.11....07.49.22..,432,09/13/11 07:49:22,15.414,3.6,,,,,13/09/2011,74922
c..09.13.11....08.19.22..,433,09/13/11 08:19:22,15.342,3.6,,,,,13/09/2011,81922
c..09.13.11....08.49.22..,434,09/13/11 08:49:22,15.557,3.6,,,,,13/09/2011,84922
c..09.13.11....09.19.22..,435,09/13/11 09:19:22,15.867,3.6,,,,,13/09/2011,91922
c..09.13.11....09.49.22..,436,09/13/11 09:49:22,16.129,3.6,,,,,13/09/2011,94922
c..09.13.11....10.19.22..,437,09/13/11 10:19:22,16.368,3.6,,,,,13/09/2011,101922
c..09.13.11....10.49.22..,438,09/13/11 10:49:22,16.534,3.6,,,,,13/09/2011,104922
c..09.13.11....11.19.22..,439,09/13/11 11:19:22,16.773,3.6,,,,,13/09/2011,111922
c..09.13.11....11.49.22..,440,09/13/11 11:49:22,16.963,3.6,,,,,13/09/2011,114922
c..09.13.11....12.19.22...1,441,09/13/11 12:19:22,17.463,3.6,,,,,13/09/2011,123122
c..09.13.11....12.49.22...1,442,09/13/11 12:49:22,17.439,3.6,,,,,13/09/2011,126122
c..09.13.11....01.19.22...1,443,09/13/11 01:19:22,17.368,3.6,,,,,13/09/2011,13122
c..09.13.11....01.49.22...1,444,09/13/11 01:49:22,17.463,3.6,,,,,13/09/2011,16122
c..09.13.11....02.19.22...1,445,09/13/11 02:19:22,17.51,3.6,,,,,13/09/2011,23122
c..09.13.11....02.49.22...1,446,09/13/11 02:49:22,17.582,3.6,,,,,13/09/2011,26122
c..09.13.11....03.19.22...1,447,09/13/11 03:19:22,17.986,3.6,,,,,13/09/2011,33122
c..09.13.11....03.49.22...1,448,09/13/11 03:49:22,18.033,3.6,,,,,13/09/2011,36122
c..09.13.11....04.19.22...1,449,09/13/11 04:19:22,17.867,3.6,,,,,13/09/2011,43122
c..09.13.11....04.49.22...1,450,09/13/11 04:49:22,17.962,3.6,,,,,13/09/2011,46122
c..09.13.11....05.19.22...1,451,09/13/11 05:19:22,17.843,3.6,,,,,13/09/2011,53122
c..09.13.11....05.49.22...1,452,09/13/11 05:49:22,17.677,3.6,,,,,13/09/2011,56122
c..09.13.11....06.19.22...1,453,09/13/11 06:19:22,17.605,3.6,,,,,13/09/2011,63122
c..09.13.11....06.49.22...1,454,09/13/11 06:49:22,17.605,3.6,,,,,13/09/2011,66122
c..09.13.11....07.19.22...1,455,09/13/11 07:19:22,17.986,3.6,,,,,13/09/2011,73122
c..09.13.11....07.49.22...1,456,09/13/11 07:49:22,17.701,3.6,,,,,13/09/2011,76122
c..09.13.11....08.19.22...1,457,09/13/11 08:19:22,17.439,3.6,,,,,13/09/2011,83122
c..09.13.11....08.49.22...1,458,09/13/11 08:49:22,17.153,3.6,,,,,13/09/2011,86122
c..09.13.11....09.19.22...1,459,09/13/11 09:19:22,17.034,3.6,,,,,13/09/2011,93122
c..09.13.11....09.49.22...1,460,09/13/11 09:49:22,17.011,3.6,,,,,13/09/2011,96122
c..09.13.11....10.19.22...1,461,09/13/11 10:19:22,16.844,3.6,,,,,13/09/2011,103122
c..09.13.11....10.49.22...1,462,09/13/11 10:49:22,16.701,3.6,,,,,13/09/2011,106122
c..09.13.11....11.19.22...1,463,09/13/11 11:19:22,16.606,3.6,,,,,13/09/2011,113122
c..09.13.11....11.49.22...1,464,09/13/11 11:49:22,16.558,3.6,,,,,13/09/2011,116122
c..09.14.11....12.19.22..,465,09/14/11 12:19:22,16.463,3.6,,,,,14/09/2011,121922
c..09.14.11....12.49.22..,466,09/14/11 12:49:22,16.439,3.6,,,,,14/09/2011,124922
c..09.14.11....01.19.22..,467,09/14/11 01:19:22,16.415,3.6,,,,,14/09/2011,11922
c..09.14.11....01.49.22..,468,09/14/11 01:49:22,16.32,3.6,,,,,14/09/2011,14922
c..09.14.11....02.19.22..,469,09/14/11 02:19:22,16.272,3.6,,,,,14/09/2011,21922
c..09.14.11....02.49.22..,470,09/14/11 02:49:22,16.225,3.6,,,,,14/09/2011,24922
c..09.14.11....03.19.22..,471,09/14/11 03:19:22,16.106,3.6,,,,,14/09/2011,31922
c..09.14.11....03.49.22..,472,09/14/11 03:49:22,15.867,3.6,,,,,14/09/2011,34922
c..09.14.11....04.19.22..,473,09/14/11 04:19:22,15.963,3.6,,,,,14/09/2011,41922
c..09.14.11....04.49.22..,474,09/14/11 04:49:22,16.01,3.6,,,,,14/09/2011,44922
c..09.14.11....05.19.22..,475,09/14/11 05:19:22,15.986,3.6,,,,,14/09/2011,51922
c..09.14.11....05.49.22..,476,09/14/11 05:49:22,15.843,3.6,,,,,14/09/2011,54922
c..09.14.11....06.19.22..,477,09/14/11 06:19:22,15.748,3.6,,,,,14/09/2011,61922
c..09.14.11....06.49.22..,478,09/14/11 06:49:22,15.629,3.6,,,,,14/09/2011,64922
c..09.14.11....07.19.22..,479,09/14/11 07:19:22,15.676,3.6,,,,,14/09/2011,71922
c..09.14.11....07.49.22..,480,09/14/11 07:49:22,15.772,3.6,,,,,14/09/2011,74922
c..09.14.11....08.19.22..,481,09/14/11 08:19:22,15.986,3.6,,,,,14/09/2011,81922
c..09.14.11....08.49.22..,482,09/14/11 08:49:22,16.129,3.6,,,,,14/09/2011,84922
c..09.14.11....09.19.22..,483,09/14/11 09:19:22,16.296,3.6,,,,,14/09/2011,91922
c..09.14.11....09.49.22..,484,09/14/11 09:49:22,16.487,3.6,,,,,14/09/2011,94922
c..09.14.11....10.19.22..,485,09/14/11 10:19:22,16.582,3.6,,,,,14/09/2011,101922
c..09.14.11....10.49.22..,486,09/14/11 10:49:22,16.606,3.6,,,,,14/09/2011,104922
c..09.14.11....11.19.22..,487,09/14/11 11:19:22,16.63,3.6,,,,,14/09/2011,111922
c..09.14.11....11.49.22..,488,09/14/11 11:49:22,16.63,3.6,,,,,14/09/2011,114922
c..09.14.11....12.19.22...1,489,09/14/11 12:19:22,16.654,3.6,,,,,14/09/2011,123122
c..09.14.11....12.49.22...1,490,09/14/11 12:49:22,16.773,3.6,,,,,14/09/2011,126122
c..09.14.11....01.19.22...1,491,09/14/11 01:19:22,16.868,3.6,,,,,14/09/2011,13122
c..09.14.11....01.49.22...1,492,09/14/11 01:49:22,16.82,3.6,,,,,14/09/2011,16122
c..09.14.11....02.19.22...1,493,09/14/11 02:19:22,16.939,3.6,,,,,14/09/2011,23122
c..09.14.11....02.49.22...1,494,09/14/11 02:49:22,16.963,3.6,,,,,14/09/2011,26122
c..09.14.11....03.19.22...1,495,09/14/11 03:19:22,16.939,3.6,,,,,14/09/2011,33122
c..09.14.11....03.49.22...1,496,09/14/11 03:49:22,16.939,3.6,,,,,14/09/2011,36122
c..09.14.11....04.19.22...1,497,09/14/11 04:19:22,16.963,3.6,,,,,14/09/2011,43122
c..09.14.11....04.49.22...1,498,09/14/11 04:49:22,17.011,3.6,,,,,14/09/2011,46122
c..09.14.11....05.19.22...1,499,09/14/11 05:19:22,17.011,3.6,,,,,14/09/2011,53122
c..09.14.11....05.49.22...1,500,09/14/11 05:49:22,16.963,3.6,,,,,14/09/2011,56122
c..09.14.11....06.19.22...1,501,09/14/11 06:19:22,16.892,3.6,,,,,14/09/2011,63122
c..09.14.11....06.49.22...1,502,09/14/11 06:49:22,16.773,3.6,,,,,14/09/2011,66122
c..09.14.11....07.19.22...1,503,09/14/11 07:19:22,16.677,3.6,,,,,14/09/2011,73122
c..09.14.11....07.49.22...1,504,09/14/11 07:49:22,16.534,3.6,,,,,14/09/2011,76122
c..09.14.11....08.19.22...1,505,09/14/11 08:19:22,16.511,3.6,,,,,14/09/2011,83122
c..09.14.11....08.49.22...1,506,09/14/11 08:49:22,16.63,3.6,,,,,14/09/2011,86122
c..09.14.11....09.19.22...1,507,09/14/11 09:19:22,16.606,3.6,,,,,14/09/2011,93122
c..09.14.11....09.49.22...1,508,09/14/11 09:49:22,16.463,3.6,,,,,14/09/2011,96122
c..09.14.11....10.19.22...1,509,09/14/11 10:19:22,16.344,3.6,,,,,14/09/2011,103122
c..09.14.11....10.49.22...1,510,09/14/11 10:49:22,16.368,3.6,,,,,14/09/2011,106122
c..09.14.11....11.19.22...1,511,09/14/11 11:19:22,16.368,3.6,,,,,14/09/2011,113122
c..09.14.11....11.49.22...1,512,09/14/11 11:49:22,16.415,3.6,,,,,14/09/2011,116122
c..09.15.11....12.19.22..,513,09/15/11 12:19:22,16.415,3.6,,,,,15/09/2011,121922
c..09.15.11....12.49.22..,514,09/15/11 12:49:22,16.344,3.6,,,,,15/09/2011,124922
c..09.15.11....01.19.22..,515,09/15/11 01:19:22,16.368,3.6,,,,,15/09/2011,11922
c..09.15.11....01.49.22..,516,09/15/11 01:49:22,16.034,3.57,,,,,15/09/2011,14922
c..09.15.11....02.19.22..,517,09/15/11 02:19:22,16.106,3.6,,,,,15/09/2011,21922
c..09.15.11....02.49.22..,518,09/15/11 02:49:22,15.986,3.6,,,,,15/09/2011,24922
c..09.15.11....03.19.22..,519,09/15/11 03:19:22,16.01,3.6,,,,,15/09/2011,31922
c..09.15.11....03.49.22..,520,09/15/11 03:49:22,16.201,3.6,,,,,15/09/2011,34922
c..09.15.11....04.19.22..,521,09/15/11 04:19:22,15.963,3.6,,,,,15/09/2011,41922
c..09.15.11....04.49.22..,522,09/15/11 04:49:22,16.129,3.6,,,,,15/09/2011,44922
c..09.15.11....05.19.22..,523,09/15/11 05:19:22,15.867,3.6,,,,,15/09/2011,51922
c..09.15.11....05.49.22..,524,09/15/11 05:49:22,15.867,3.6,,,,,15/09/2011,54922
c..09.15.11....06.19.22..,525,09/15/11 06:19:22,15.748,3.6,,,,,15/09/2011,61922
c..09.15.11....06.49.22..,526,09/15/11 06:49:22,15.7,3.6,,,,,15/09/2011,64922
c..09.15.11....07.19.22..,527,09/15/11 07:19:22,16.153,3.6,,,,,15/09/2011,71922
c..09.15.11....07.49.22..,528,09/15/11 07:49:22,16.153,3.6,,,,,15/09/2011,74922
c..09.15.11....08.19.22..,529,09/15/11 08:19:22,16.177,3.6,,,,,15/09/2011,81922
c..09.15.11....08.49.22..,530,09/15/11 08:49:22,16.201,3.6,,,,,15/09/2011,84922
c..09.15.11....09.19.22..,531,09/15/11 09:19:22,16.201,3.6,,,,,15/09/2011,91922
c..09.15.11....09.49.22..,532,09/15/11 09:49:22,16.415,3.6,,,,,15/09/2011,94922
c..09.15.11....10.19.22..,533,09/15/11 10:19:22,16.677,3.6,,,,,15/09/2011,101922
c..09.15.11....10.49.22..,534,09/15/11 10:49:22,16.725,3.6,,,,,15/09/2011,104922
c..09.15.11....11.19.22..,535,09/15/11 11:19:22,16.749,3.6,,,,,15/09/2011,111922
c..09.15.11....11.49.22..,536,09/15/11 11:49:22,16.892,3.6,,,,,15/09/2011,114922
c..09.15.11....12.19.22...1,537,09/15/11 12:19:22,16.868,3.6,,,,,15/09/2011,123122
c..09.15.11....12.49.22...1,538,09/15/11 12:49:22,16.796,3.6,,,,,15/09/2011,126122
c..09.15.11....01.19.22...1,539,09/15/11 01:19:22,16.939,3.6,,,,,15/09/2011,13122
c..09.15.11....01.49.22...1,540,09/15/11 01:49:22,16.868,3.6,,,,,15/09/2011,16122
c..09.15.11....02.19.22...1,541,09/15/11 02:19:22,16.844,3.6,,,,,15/09/2011,23122
c..09.15.11....02.49.22...1,542,09/15/11 02:49:22,16.915,3.6,,,,,15/09/2011,26122
c..09.15.11....03.19.22...1,543,09/15/11 03:19:22,17.011,3.6,,,,,15/09/2011,33122
c..09.15.11....03.49.22...1,544,09/15/11 03:49:22,17.011,3.6,,,,,15/09/2011,36122
c..09.15.11....04.19.22...1,545,09/15/11 04:19:22,16.987,3.6,,,,,15/09/2011,43122
c..09.15.11....04.49.22...1,546,09/15/11 04:49:22,17.034,3.6,,,,,15/09/2011,46122
c..09.15.11....05.19.22...1,547,09/15/11 05:19:22,17.153,3.6,,,,,15/09/2011,53122
c..09.15.11....05.49.22...1,548,09/15/11 05:49:22,17.249,3.6,,,,,15/09/2011,56122
c..09.15.11....06.19.22...1,549,09/15/11 06:19:22,17.249,3.6,,,,,15/09/2011,63122
c..09.15.11....06.49.22...1,550,09/15/11 06:49:22,17.13,3.6,,,,,15/09/2011,66122
c..09.15.11....07.19.22...1,551,09/15/11 07:19:22,17.106,3.6,,,,,15/09/2011,73122
c..09.15.11....07.49.22...1,552,09/15/11 07:49:22,16.844,3.6,,,,,15/09/2011,76122
c..09.15.11....08.19.22...1,553,09/15/11 08:19:22,16.773,3.6,,,,,15/09/2011,83122
c..09.15.11....08.49.22...1,554,09/15/11 08:49:22,16.749,3.6,,,,,15/09/2011,86122
c..09.15.11....09.19.22...1,555,09/15/11 09:19:22,16.606,3.6,,,,,15/09/2011,93122
c..09.15.11....09.49.22...1,556,09/15/11 09:49:22,16.701,3.6,,,,,15/09/2011,96122
c..09.15.11....10.19.22...1,557,09/15/11 10:19:22,16.63,3.6,,,,,15/09/2011,103122
