,X.,Date_Time,Temp,Logged,X,X.1,X.2,X.3,X.4,Date,Time
c..08.30.14....11.30.38...1,1700,08/30/14 11:30:38,13.137,3.6,,,,,,30/08/2014,114238
c..08.31.14....12.00.38..,1701,08/31/14 12:00:38,13.112,3.6,,,,,,31/08/2014,120038
c..08.31.14....12.30.38..,1702,08/31/14 12:30:38,13.016,3.6,,,,,,31/08/2014,123038
c..08.31.14....01.00.38..,1703,08/31/14 01:00:38,12.944,3.6,,,,,,31/08/2014,10038
c..08.31.14....01.30.38..,1704,08/31/14 01:30:38,12.847,3.6,,,,,,31/08/2014,13038
c..08.31.14....02.00.38..,1705,08/31/14 02:00:38,12.775,3.57,,,,,,31/08/2014,20038
c..08.31.14....02.30.38..,1706,08/31/14 02:30:38,12.63,3.57,,,,,,31/08/2014,23038
c..08.31.14....03.00.38..,1707,08/31/14 03:00:38,12.727,3.57,,,,,,31/08/2014,30038
c..08.31.14....03.30.38..,1708,08/31/14 03:30:38,12.63,3.57,,,,,,31/08/2014,33038
c..08.31.14....04.00.38..,1709,08/31/14 04:00:38,12.799,3.57,,,,,,31/08/2014,40038
c..08.31.14....04.30.38..,1710,08/31/14 04:30:38,12.727,3.57,,,,,,31/08/2014,43038
c..08.31.14....05.00.38..,1711,08/31/14 05:00:38,12.751,3.57,,,,,,31/08/2014,50038
c..08.31.14....05.30.38..,1712,08/31/14 05:30:38,12.606,3.57,,,,,,31/08/2014,53038
c..08.31.14....06.00.38..,1713,08/31/14 06:00:38,12.775,3.57,,,,,,31/08/2014,60038
c..08.31.14....06.30.38..,1714,08/31/14 06:30:38,12.678,3.57,,,,,,31/08/2014,63038
c..08.31.14....07.00.38..,1715,08/31/14 07:00:38,12.509,3.57,,,,,,31/08/2014,70038
c..08.31.14....07.30.38..,1716,08/31/14 07:30:38,12.582,3.57,,,,,,31/08/2014,73038
c..08.31.14....08.00.38..,1717,08/31/14 08:00:38,12.558,3.57,,,,,,31/08/2014,80038
c..08.31.14....08.30.38..,1718,08/31/14 08:30:38,12.823,3.57,,,,,,31/08/2014,83038
c..08.31.14....09.00.38..,1719,08/31/14 09:00:38,12.944,3.6,,,,,,31/08/2014,90038
c..08.31.14....09.30.38..,1720,08/31/14 09:30:38,13.04,3.6,,,,,,31/08/2014,93038
c..08.31.14....10.00.38..,1721,08/31/14 10:00:38,13.185,3.6,,,,,,31/08/2014,100038
c..08.31.14....10.30.38..,1722,08/31/14 10:30:38,13.257,3.6,,,,,,31/08/2014,103038
c..08.31.14....11.00.38..,1723,08/31/14 11:00:38,13.305,3.6,,,,,,31/08/2014,110038
c..08.31.14....11.30.38..,1724,08/31/14 11:30:38,13.305,3.6,,,,,,31/08/2014,113038
c..08.31.14....12.00.38...1,1725,08/31/14 12:00:38,13.497,3.6,,,,,,31/08/2014,121238
c..08.31.14....12.30.38...1,1726,08/31/14 12:30:38,13.618,3.6,,,,,,31/08/2014,124238
c..08.31.14....01.00.38...1,1727,08/31/14 01:00:38,13.666,3.6,,,,,,31/08/2014,11238
c..08.31.14....01.30.38...1,1728,08/31/14 01:30:38,13.786,3.6,,,,,,31/08/2014,14238
c..08.31.14....02.00.38...1,1729,08/31/14 02:00:38,13.834,3.6,,,,,,31/08/2014,21238
c..08.31.14....02.30.38...1,1730,08/31/14 02:30:38,14.002,3.6,,,,,,31/08/2014,24238
c..08.31.14....03.00.38...1,1731,08/31/14 03:00:38,14.433,3.6,,,,,,31/08/2014,31238
c..08.31.14....03.30.38...1,1732,08/31/14 03:30:38,14.194,3.6,,,,,,31/08/2014,34238
c..08.31.14....04.00.38...1,1733,08/31/14 04:00:38,14.218,3.6,,,,,,31/08/2014,41238
c..08.31.14....04.30.38...1,1734,08/31/14 04:30:38,14.194,3.6,,,,,,31/08/2014,44238
c..08.31.14....05.00.38...1,1735,08/31/14 05:00:38,14.122,3.6,,,,,,31/08/2014,51238
c..08.31.14....05.30.38...1,1736,08/31/14 05:30:38,14.098,3.6,,,,,,31/08/2014,54238
c..08.31.14....06.00.38...1,1737,08/31/14 06:00:38,14.074,3.6,,,,,,31/08/2014,61238
c..08.31.14....06.30.38...1,1738,08/31/14 06:30:38,14.05,3.6,,,,,,31/08/2014,64238
c..08.31.14....07.00.38...1,1739,08/31/14 07:00:38,13.666,3.57,,,,,,31/08/2014,71238
c..08.31.14....07.30.38...1,1740,08/31/14 07:30:38,13.618,3.6,,,,,,31/08/2014,74238
c..08.31.14....08.00.38...1,1741,08/31/14 08:00:38,13.522,3.6,,,,,,31/08/2014,81238
c..08.31.14....08.30.38...1,1742,08/31/14 08:30:38,13.449,3.6,,,,,,31/08/2014,84238
c..08.31.14....09.00.38...1,1743,08/31/14 09:00:38,13.401,3.6,,,,,,31/08/2014,91238
c..08.31.14....09.30.38...1,1744,08/31/14 09:30:38,13.353,3.6,,,,,,31/08/2014,94238
c..08.31.14....10.00.38...1,1745,08/31/14 10:00:38,13.353,3.6,,,,,,31/08/2014,101238
c..08.31.14....10.30.38...1,1746,08/31/14 10:30:38,13.353,3.6,,,,,,31/08/2014,104238
c..08.31.14....11.00.38...1,1747,08/31/14 11:00:38,13.377,3.6,,,,,,31/08/2014,111238
c..08.31.14....11.30.38...1,1748,08/31/14 11:30:38,13.281,3.6,,,,,,31/08/2014,114238
c..09.01.2014....00.00..,1749,09/01/2014 00:00,13.257,3.6,,,,,,01/09/2014,0
c..09.01.2014....00.30..,1750,09/01/2014 00:30,13.185,3.6,,,,,,01/09/2014,30
c..09.01.2014....01.00..,1751,09/01/2014 01:00,13.161,3.6,,,,,,01/09/2014,100
c..09.01.2014....01.30..,1752,09/01/2014 01:30,13.137,3.6,,,,,,01/09/2014,130
c..09.01.2014....02.00..,1753,09/01/2014 02:00,13.064,3.6,,,,,,01/09/2014,200
c..09.01.2014....02.30..,1754,09/01/2014 02:30,13.016,3.6,,,,,,01/09/2014,230
c..09.01.2014....03.00..,1755,09/01/2014 03:00,12.896,3.6,,,,,,01/09/2014,300
c..09.01.2014....03.30..,1756,09/01/2014 03:30,12.703,3.57,,,,,,01/09/2014,330
c..09.01.2014....04.00..,1757,09/01/2014 04:00,12.944,3.6,,,,,,01/09/2014,400
c..09.01.2014....04.30..,1758,09/01/2014 04:30,12.944,3.6,,,,,,01/09/2014,430
c..09.01.2014....05.00..,1759,09/01/2014 05:00,12.992,3.6,,,,,,01/09/2014,500
c..09.01.2014....05.30..,1760,09/01/2014 05:30,12.944,3.6,,,,,,01/09/2014,530
c..09.01.2014....06.00..,1761,09/01/2014 06:00,12.847,3.6,,,,,,01/09/2014,600
c..09.01.2014....06.30..,1762,09/01/2014 06:30,12.799,3.6,,,,,,01/09/2014,630
c..09.01.2014....07.00..,1763,09/01/2014 07:00,12.606,3.57,,,,,,01/09/2014,700
c..09.01.2014....07.30..,1764,09/01/2014 07:30,12.558,3.57,,,,,,01/09/2014,730
c..09.01.2014....08.00..,1765,09/01/2014 08:00,12.678,3.57,,,,,,01/09/2014,800
c..09.01.2014....08.30..,1766,09/01/2014 08:30,12.871,3.6,,,,,,01/09/2014,830
c..09.01.2014....09.00..,1767,09/01/2014 09:00,13.016,3.6,,,,,,01/09/2014,900
c..09.01.2014....09.30..,1768,09/01/2014 09:30,13.088,3.6,,,,,,01/09/2014,930
c..09.01.2014....10.00..,1769,09/01/2014 10:00,13.233,3.6,,,,,,01/09/2014,1000
c..09.01.2014....10.30..,1770,09/01/2014 10:30,13.401,3.6,,,,,,01/09/2014,1030
c..09.01.2014....11.00..,1771,09/01/2014 11:00,13.57,3.6,,,,,,01/09/2014,1100
c..09.01.2014....11.30..,1772,09/01/2014 11:30,13.69,3.6,,,,,,01/09/2014,1130
c..09.01.2014....12.00..,1773,09/01/2014 12:00,13.93,3.6,,,,,,01/09/2014,1200
c..09.01.2014....12.30..,1774,09/01/2014 12:30,14.05,3.6,,,,,,01/09/2014,1230
c..09.01.2014....13.00..,1775,09/01/2014 13:00,14.098,3.6,,,,,,01/09/2014,1300
c..09.01.2014....13.30..,1776,09/01/2014 13:30,14.074,3.6,,,,,,01/09/2014,1330
c..09.01.2014....14.00..,1777,09/01/2014 14:00,13.954,3.6,,,,,,01/09/2014,1400
c..09.01.2014....14.30..,1778,09/01/2014 14:30,13.81,3.6,,,,,,01/09/2014,1430
c..09.01.2014....15.00..,1779,09/01/2014 15:00,13.714,3.6,,,,,,01/09/2014,1500
c..09.01.2014....15.30..,1780,09/01/2014 15:30,13.69,3.6,,,,,,01/09/2014,1530
c..09.01.2014....16.00..,1781,09/01/2014 16:00,13.738,3.6,,,,,,01/09/2014,1600
c..09.01.2014....16.30..,1782,09/01/2014 16:30,13.81,3.6,,,,,,01/09/2014,1630
c..09.01.2014....17.00..,1783,09/01/2014 17:00,13.81,3.6,,,,,,01/09/2014,1700
c..09.01.2014....17.30..,1784,09/01/2014 17:30,13.762,3.6,,,,,,01/09/2014,1730
c..09.01.2014....18.00..,1785,09/01/2014 18:00,13.69,3.6,,,,,,01/09/2014,1800
c..09.01.2014....18.30..,1786,09/01/2014 18:30,13.618,3.6,,,,,,01/09/2014,1830
c..09.01.2014....19.00..,1787,09/01/2014 19:00,13.57,3.6,,,,,,01/09/2014,1900
c..09.01.2014....19.30..,1788,09/01/2014 19:30,13.497,3.6,,,,,,01/09/2014,1930
c..09.01.2014....20.00..,1789,09/01/2014 20:00,13.522,3.6,,,,,,01/09/2014,2000
c..09.01.2014....20.30..,1790,09/01/2014 20:30,13.522,3.6,,,,,,01/09/2014,2030
c..09.01.2014....21.00..,1791,09/01/2014 21:00,13.401,3.6,,,,,,01/09/2014,2100
c..09.01.2014....21.30..,1792,09/01/2014 21:30,13.161,3.6,,,,,,01/09/2014,2130
c..09.01.2014....22.00..,1793,09/01/2014 22:00,13.112,3.6,,,,,,01/09/2014,2200
c..09.01.2014....22.30..,1794,09/01/2014 22:30,13.209,3.6,,,,,,01/09/2014,2230
c..09.01.2014....23.00..,1795,09/01/2014 23:00,13.161,3.6,,,,,,01/09/2014,2300
c..09.01.2014....23.30..,1796,09/01/2014 23:30,12.992,3.6,,,,,,01/09/2014,2330
c..09.02.2014....00.00..,1797,09/02/2014 00:00,12.944,3.6,,,,,,02/09/2014,0
c..09.02.2014....00.30..,1798,09/02/2014 00:30,12.896,3.6,,,,,,02/09/2014,30
c..09.02.2014....01.00..,1799,09/02/2014 01:00,12.92,3.6,,,,,,02/09/2014,100
c..09.02.2014....01.30..,1800,09/02/2014 01:30,12.968,3.57,,,,,,02/09/2014,130
c..09.02.2014....02.00..,1801,09/02/2014 02:00,12.847,3.6,,,,,,02/09/2014,200
c..09.02.2014....02.30..,1802,09/02/2014 02:30,12.896,3.6,,,,,,02/09/2014,230
c..09.02.2014....03.00..,1803,09/02/2014 03:00,12.703,3.57,,,,,,02/09/2014,300
c..09.02.2014....03.30..,1804,09/02/2014 03:30,12.654,3.57,,,,,,02/09/2014,330
c..09.02.2014....04.00..,1805,09/02/2014 04:00,12.654,3.57,,,,,,02/09/2014,400
c..09.02.2014....04.30..,1806,09/02/2014 04:30,12.582,3.57,,,,,,02/09/2014,430
c..09.02.2014....05.00..,1807,09/02/2014 05:00,12.509,3.57,,,,,,02/09/2014,500
c..09.02.2014....05.30..,1808,09/02/2014 05:30,12.534,3.57,,,,,,02/09/2014,530
c..09.02.2014....06.00..,1809,09/02/2014 06:00,12.751,3.57,,,,,,02/09/2014,600
c..09.02.2014....06.30..,1810,09/02/2014 06:30,12.63,3.57,,,,,,02/09/2014,630
c..09.02.2014....07.00..,1811,09/02/2014 07:00,12.582,3.57,,,,,,02/09/2014,700
c..09.02.2014....07.30..,1812,09/02/2014 07:30,12.509,3.57,,,,,,02/09/2014,730
c..09.02.2014....08.00..,1813,09/02/2014 08:00,12.485,3.57,,,,,,02/09/2014,800
c..09.02.2014....08.30..,1814,09/02/2014 08:30,12.485,3.57,,,,,,02/09/2014,830
c..09.02.2014....09.00..,1815,09/02/2014 09:00,12.727,3.57,,,,,,02/09/2014,900
c..09.02.2014....09.30..,1816,09/02/2014 09:30,13.04,3.6,,,,,,02/09/2014,930
c..09.02.2014....10.00..,1817,09/02/2014 10:00,13.161,3.6,,,,,,02/09/2014,1000
c..09.02.2014....10.30..,1818,09/02/2014 10:30,13.329,3.6,,,,,,02/09/2014,1030
c..09.02.2014....11.00..,1819,09/02/2014 11:00,13.546,3.6,,,,,,02/09/2014,1100
c..09.02.2014....11.30..,1820,09/02/2014 11:30,13.762,3.6,,,,,,02/09/2014,1130
c..09.02.2014....12.00..,1821,09/02/2014 12:00,13.906,3.6,,,,,,02/09/2014,1200
c..09.02.2014....12.30..,1822,09/02/2014 12:30,13.882,3.6,,,,,,02/09/2014,1230
c..09.02.2014....13.00..,1823,09/02/2014 13:00,13.762,3.6,,,,,,02/09/2014,1300
c..09.02.2014....13.30..,1824,09/02/2014 13:30,13.69,3.6,,,,,,02/09/2014,1330
c..09.02.2014....14.00..,1825,09/02/2014 14:00,13.714,3.6,,,,,,02/09/2014,1400
c..09.02.2014....14.30..,1826,09/02/2014 14:30,13.714,3.6,,,,,,02/09/2014,1430
c..09.02.2014....15.00..,1827,09/02/2014 15:00,13.786,3.6,,,,,,02/09/2014,1500
c..09.02.2014....15.30..,1828,09/02/2014 15:30,14.146,3.6,,,,,,02/09/2014,1530
c..09.02.2014....16.00..,1829,09/02/2014 16:00,14.194,3.6,,,,,,02/09/2014,1600
c..09.02.2014....16.30..,1830,09/02/2014 16:30,14.146,3.6,,,,,,02/09/2014,1630
c..09.02.2014....17.00..,1831,09/02/2014 17:00,13.762,3.6,,,,,,02/09/2014,1700
c..09.02.2014....17.30..,1832,09/02/2014 17:30,13.666,3.6,,,,,,02/09/2014,1730
c..09.02.2014....18.00..,1833,09/02/2014 18:00,13.906,3.6,,,,,,02/09/2014,1800
c..09.02.2014....18.30..,1834,09/02/2014 18:30,13.858,3.6,,,,,,02/09/2014,1830
c..09.02.2014....19.00..,1835,09/02/2014 19:00,13.762,3.6,,,,,,02/09/2014,1900
c..09.02.2014....19.30..,1836,09/02/2014 19:30,13.714,3.6,,,,,,02/09/2014,1930
c..09.02.2014....20.00..,1837,09/02/2014 20:00,13.618,3.6,,,,,,02/09/2014,2000
c..09.02.2014....20.30..,1838,09/02/2014 20:30,13.497,3.6,,,,,,02/09/2014,2030
c..09.02.2014....21.00..,1839,09/02/2014 21:00,13.329,3.6,,,,,,02/09/2014,2100
c..09.02.2014....21.30..,1840,09/02/2014 21:30,13.233,3.6,,,,,,02/09/2014,2130
c..09.02.2014....22.00..,1841,09/02/2014 22:00,13.185,3.6,,,,,,02/09/2014,2200
c..09.02.2014....22.30..,1842,09/02/2014 22:30,13.112,3.6,,,,,,02/09/2014,2230
c..09.02.2014....23.00..,1843,09/02/2014 23:00,13.064,3.6,,,,,,02/09/2014,2300
c..09.02.2014....23.30..,1844,09/02/2014 23:30,13.04,3.6,,,,,,02/09/2014,2330
c..09.03.2014....00.00..,1845,09/03/2014 00:00,12.992,3.6,,,,,,03/09/2014,0
c..09.03.2014....00.30..,1846,09/03/2014 00:30,12.944,3.6,,,,,,03/09/2014,30
c..09.03.2014....01.00..,1847,09/03/2014 01:00,12.847,3.6,,,,,,03/09/2014,100
c..09.03.2014....01.30..,1848,09/03/2014 01:30,12.654,3.57,,,,,,03/09/2014,130
c..09.03.2014....02.00..,1849,09/03/2014 02:00,12.534,3.57,,,,,,03/09/2014,200
c..09.03.2014....02.30..,1850,09/03/2014 02:30,12.485,3.57,,,,,,03/09/2014,230
c..09.03.2014....03.00..,1851,09/03/2014 03:00,12.34,3.57,,,,,,03/09/2014,300
c..09.03.2014....03.30..,1852,09/03/2014 03:30,12.292,3.57,,,,,,03/09/2014,330
c..09.03.2014....04.00..,1853,09/03/2014 04:00,12.389,3.57,,,,,,03/09/2014,400
c..09.03.2014....04.30..,1854,09/03/2014 04:30,12.219,3.57,,,,,,03/09/2014,430
c..09.03.2014....05.00..,1855,09/03/2014 05:00,12.268,3.57,,,,,,03/09/2014,500
c..09.03.2014....05.30..,1856,09/03/2014 05:30,12.534,3.57,,,,,,03/09/2014,530
c..09.03.2014....06.00..,1857,09/03/2014 06:00,12.558,3.57,,,,,,03/09/2014,600
c..09.03.2014....06.30..,1858,09/03/2014 06:30,12.606,3.57,,,,,,03/09/2014,630
c..09.03.2014....07.00..,1859,09/03/2014 07:00,12.461,3.57,,,,,,03/09/2014,700
c..09.03.2014....07.30..,1860,09/03/2014 07:30,12.268,3.57,,,,,,03/09/2014,730
c..09.03.2014....08.00..,1861,09/03/2014 08:00,12.34,3.57,,,,,,03/09/2014,800
c..09.03.2014....08.30..,1862,09/03/2014 08:30,12.364,3.57,,,,,,03/09/2014,830
c..09.03.2014....09.00..,1863,09/03/2014 09:00,12.413,3.57,,,,,,03/09/2014,900
c..09.03.2014....09.30..,1864,09/03/2014 09:30,12.823,3.57,,,,,,03/09/2014,930
c..09.03.2014....10.00..,1865,09/03/2014 10:00,12.992,3.6,,,,,,03/09/2014,1000
c..09.03.2014....10.30..,1866,09/03/2014 10:30,13.233,3.6,,,,,,03/09/2014,1030
c..09.03.2014....11.00..,1867,09/03/2014 11:00,13.353,3.6,,,,,,03/09/2014,1100
c..09.03.2014....11.30..,1868,09/03/2014 11:30,13.473,3.6,,,,,,03/09/2014,1130
c..09.03.2014....12.00..,1869,09/03/2014 12:00,13.497,3.6,,,,,,03/09/2014,1200
c..09.03.2014....12.30..,1870,09/03/2014 12:30,13.425,3.6,,,,,,03/09/2014,1230
c..09.03.2014....13.00..,1871,09/03/2014 13:00,13.497,3.6,,,,,,03/09/2014,1300
c..09.03.2014....13.30..,1872,09/03/2014 13:30,13.522,3.6,,,,,,03/09/2014,1330
c..09.03.2014....14.00..,1873,09/03/2014 14:00,13.642,3.6,,,,,,03/09/2014,1400
c..09.03.2014....14.30..,1874,09/03/2014 14:30,13.882,3.6,,,,,,03/09/2014,1430
c..09.03.2014....15.00..,1875,09/03/2014 15:00,13.906,3.6,,,,,,03/09/2014,1500
c..09.03.2014....15.30..,1876,09/03/2014 15:30,13.762,3.6,,,,,,03/09/2014,1530
c..09.03.2014....16.00..,1877,09/03/2014 16:00,13.69,3.6,,,,,,03/09/2014,1600
c..09.03.2014....16.30..,1878,09/03/2014 16:30,13.882,3.6,,,,,,03/09/2014,1630
c..09.03.2014....17.00..,1879,09/03/2014 17:00,13.666,3.6,,,,,,03/09/2014,1700
c..09.03.2014....17.30..,1880,09/03/2014 17:30,13.738,3.6,,,,,,03/09/2014,1730
c..09.03.2014....18.00..,1881,09/03/2014 18:00,13.642,3.6,,,,,,03/09/2014,1800
c..09.03.2014....18.30..,1882,09/03/2014 18:30,13.618,3.6,,,,,,03/09/2014,1830
c..09.03.2014....19.00..,1883,09/03/2014 19:00,13.546,3.6,,,,,,03/09/2014,1900
c..09.03.2014....19.30..,1884,09/03/2014 19:30,13.449,3.6,,,,,,03/09/2014,1930
c..09.03.2014....20.00..,1885,09/03/2014 20:00,13.425,3.6,,,,,,03/09/2014,2000
c..09.03.2014....20.30..,1886,09/03/2014 20:30,13.377,3.6,,,,,,03/09/2014,2030
c..09.03.2014....21.00..,1887,09/03/2014 21:00,13.329,3.6,,,,,,03/09/2014,2100
c..09.03.2014....21.30..,1888,09/03/2014 21:30,13.305,3.6,,,,,,03/09/2014,2130
c..09.03.2014....22.00..,1889,09/03/2014 22:00,13.377,3.6,,,,,,03/09/2014,2200
c..09.03.2014....22.30..,1890,09/03/2014 22:30,13.329,3.6,,,,,,03/09/2014,2230
c..09.03.2014....23.00..,1891,09/03/2014 23:00,13.233,3.6,,,,,,03/09/2014,2300
c..09.03.2014....23.30..,1892,09/03/2014 23:30,13.281,3.6,,,,,,03/09/2014,2330
c..09.04.2014....00.00..,1893,09/04/2014 00:00,13.233,3.6,,,,,,04/09/2014,0
c..09.04.2014....00.30..,1894,09/04/2014 00:30,13.209,3.6,,,,,,04/09/2014,30
c..09.04.2014....01.00..,1895,09/04/2014 01:00,13.161,3.6,,,,,,04/09/2014,100
c..09.04.2014....01.30..,1896,09/04/2014 01:30,13.161,3.6,,,,,,04/09/2014,130
c..09.04.2014....02.00..,1897,09/04/2014 02:00,13.088,3.6,,,,,,04/09/2014,200
c..09.04.2014....02.30..,1898,09/04/2014 02:30,13.04,3.6,,,,,,04/09/2014,230
c..09.04.2014....03.00..,1899,09/04/2014 03:00,12.992,3.6,,,,,,04/09/2014,300
c..09.04.2014....03.30..,1900,09/04/2014 03:30,12.992,3.6,,,,,,04/09/2014,330
c..09.04.2014....04.00..,1901,09/04/2014 04:00,12.92,3.6,,,,,,04/09/2014,400
c..09.04.2014....04.30..,1902,09/04/2014 04:30,12.944,3.6,,,,,,04/09/2014,430
c..09.04.2014....05.00..,1903,09/04/2014 05:00,12.92,3.6,,,,,,04/09/2014,500
c..09.04.2014....05.30..,1904,09/04/2014 05:30,12.871,3.6,,,,,,04/09/2014,530
c..09.04.2014....06.00..,1905,09/04/2014 06:00,12.871,3.6,,,,,,04/09/2014,600
c..09.04.2014....06.30..,1906,09/04/2014 06:30,12.871,3.6,,,,,,04/09/2014,630
c..09.04.2014....07.00..,1907,09/04/2014 07:00,12.871,3.6,,,,,,04/09/2014,700
c..09.04.2014....07.30..,1908,09/04/2014 07:30,12.871,3.6,,,,,,04/09/2014,730
c..09.04.2014....08.00..,1909,09/04/2014 08:00,12.847,3.6,,,,,,04/09/2014,800
c..09.04.2014....08.30..,1910,09/04/2014 08:30,12.847,3.6,,,,,,04/09/2014,830
c..09.04.2014....09.00..,1911,09/04/2014 09:00,12.847,3.6,,,,,,04/09/2014,900
c..09.04.2014....09.30..,1912,09/04/2014 09:30,12.92,3.6,,,,,,04/09/2014,930
c..09.04.2014....10.00..,1913,09/04/2014 10:00,12.968,3.6,,,,,,04/09/2014,1000
c..09.04.2014....10.30..,1914,09/04/2014 10:30,13.016,3.6,,,,,,04/09/2014,1030
c..09.04.2014....11.00..,1915,09/04/2014 11:00,13.088,3.6,,,,,,04/09/2014,1100
c..09.04.2014....11.30..,1916,09/04/2014 11:30,13.137,3.6,,,,,,04/09/2014,1130
c..09.04.2014....12.00..,1917,09/04/2014 12:00,13.161,3.6,,,,,,04/09/2014,1200
c..09.04.2014....12.30..,1918,09/04/2014 12:30,13.233,3.6,,,,,,04/09/2014,1230
c..09.04.2014....13.00..,1919,09/04/2014 13:00,13.473,3.6,,,,,,04/09/2014,1300
c..09.04.2014....13.30..,1920,09/04/2014 13:30,13.618,3.6,,,,,,04/09/2014,1330
c..09.04.2014....14.00..,1921,09/04/2014 14:00,13.666,3.6,,,,,,04/09/2014,1400
c..09.04.2014....14.30..,1922,09/04/2014 14:30,13.666,3.57,,,,,,04/09/2014,1430
c..09.04.2014....15.00..,1923,09/04/2014 15:00,13.57,3.6,,,,,,04/09/2014,1500
c..09.04.2014....15.30..,1924,09/04/2014 15:30,13.473,3.6,,,,,,04/09/2014,1530
c..09.04.2014....16.00..,1925,09/04/2014 16:00,13.522,3.6,,,,,,04/09/2014,1600
c..09.04.2014....16.30..,1926,09/04/2014 16:30,13.522,3.6,,,,,,04/09/2014,1630
c..09.04.2014....17.00..,1927,09/04/2014 17:00,13.377,3.6,,,,,,04/09/2014,1700
c..09.04.2014....17.30..,1928,09/04/2014 17:30,13.257,3.6,,,,,,04/09/2014,1730
c..09.04.2014....18.00..,1929,09/04/2014 18:00,12.944,3.6,,,,,,04/09/2014,1800
c..09.04.2014....18.30..,1930,09/04/2014 18:30,12.727,3.6,,,,,,04/09/2014,1830
c..09.04.2014....19.00..,1931,09/04/2014 19:00,12.654,3.57,,,,,,04/09/2014,1900
c..09.04.2014....19.30..,1932,09/04/2014 19:30,12.63,3.57,,,,,,04/09/2014,1930
c..09.04.2014....20.00..,1933,09/04/2014 20:00,12.364,3.57,,,,,,04/09/2014,2000
c..09.04.2014....20.30..,1934,09/04/2014 20:30,12.195,3.57,,,,,,04/09/2014,2030
c..09.04.2014....21.00..,1935,09/04/2014 21:00,12.364,3.57,,,,,,04/09/2014,2100
c..09.04.2014....21.30..,1936,09/04/2014 21:30,11.662,3.57,,,,,,04/09/2014,2130
c..09.04.2014....22.00..,1937,09/04/2014 22:00,11.71,3.57,,,,,,04/09/2014,2200
c..09.04.2014....22.30..,1938,09/04/2014 22:30,11.71,3.57,,,,,,04/09/2014,2230
c..09.04.2014....23.00..,1939,09/04/2014 23:00,12.171,3.57,,,,,,04/09/2014,2300
c..09.04.2014....23.30..,1940,09/04/2014 23:30,12.292,3.57,,,,,,04/09/2014,2330
c..09.05.2014....00.00..,1941,09/05/2014 00:00,12.292,3.57,,,,,,05/09/2014,0
c..09.05.2014....00.30..,1942,09/05/2014 00:30,12.292,3.57,,,,,,05/09/2014,30
c..09.05.2014....01.00..,1943,09/05/2014 01:00,12.292,3.57,,,,,,05/09/2014,100
c..09.05.2014....01.30..,1944,09/05/2014 01:30,12.171,3.57,,,,,,05/09/2014,130
c..09.05.2014....02.00..,1945,09/05/2014 02:00,11.953,3.57,,,,,,05/09/2014,200
c..09.05.2014....02.30..,1946,09/05/2014 02:30,12.098,3.57,,,,,,05/09/2014,230
c..09.05.2014....03.00..,1947,09/05/2014 03:00,12.171,3.57,,,,,,05/09/2014,300
c..09.05.2014....03.30..,1948,09/05/2014 03:30,12.147,3.57,,,,,,05/09/2014,330
c..09.05.2014....04.00..,1949,09/05/2014 04:00,12.098,3.57,,,,,,05/09/2014,400
c..09.05.2014....04.30..,1950,09/05/2014 04:30,12.243,3.57,,,,,,05/09/2014,430
c..09.05.2014....05.00..,1951,09/05/2014 05:00,12.292,3.57,,,,,,05/09/2014,500
c..09.05.2014....05.30..,1952,09/05/2014 05:30,12.413,3.57,,,,,,05/09/2014,530
c..09.05.2014....06.00..,1953,09/05/2014 06:00,12.389,3.57,,,,,,05/09/2014,600
c..09.05.2014....06.30..,1954,09/05/2014 06:30,12.389,3.57,,,,,,05/09/2014,630
c..09.05.2014....07.00..,1955,09/05/2014 07:00,12.292,3.57,,,,,,05/09/2014,700
c..09.05.2014....07.30..,1956,09/05/2014 07:30,12.34,3.57,,,,,,05/09/2014,730
c..09.05.2014....08.00..,1957,09/05/2014 08:00,12.437,3.57,,,,,,05/09/2014,800
c..09.05.2014....08.30..,1958,09/05/2014 08:30,12.485,3.57,,,,,,05/09/2014,830
c..09.05.2014....09.00..,1959,09/05/2014 09:00,12.509,3.57,,,,,,05/09/2014,900
c..09.05.2014....09.30..,1960,09/05/2014 09:30,12.582,3.57,,,,,,05/09/2014,930
c..09.05.2014....10.00..,1961,09/05/2014 10:00,12.582,3.57,,,,,,05/09/2014,1000
c..09.05.2014....10.30..,1962,09/05/2014 10:30,12.606,3.57,,,,,,05/09/2014,1030
c..09.05.2014....11.00..,1963,09/05/2014 11:00,12.678,3.57,,,,,,05/09/2014,1100
c..09.05.2014....11.30..,1964,09/05/2014 11:30,12.871,3.6,,,,,,05/09/2014,1130
c..09.05.2014....12.00..,1965,09/05/2014 12:00,13.064,3.6,,,,,,05/09/2014,1200
c..09.05.2014....12.30..,1966,09/05/2014 12:30,13.064,3.6,,,,,,05/09/2014,1230
c..09.05.2014....13.00..,1967,09/05/2014 13:00,13.233,3.6,,,,,,05/09/2014,1300
c..09.05.2014....13.30..,1968,09/05/2014 13:30,13.305,3.6,,,,,,05/09/2014,1330
c..09.05.2014....14.00..,1969,09/05/2014 14:00,13.353,3.6,,,,,,05/09/2014,1400
c..09.05.2014....14.30..,1970,09/05/2014 14:30,13.233,3.6,,,,,,05/09/2014,1430
c..09.05.2014....15.00..,1971,09/05/2014 15:00,13.064,3.6,,,,,,05/09/2014,1500
c..09.05.2014....15.30..,1972,09/05/2014 15:30,13.112,3.6,,,,,,05/09/2014,1530
